ccode,year,eventid,id,countryname,etype,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,actor1,actor1id,actor1coherent,actor2,actor2id,actor2coherent,actor3,actor3id,actor3coherent,target1,target1id,target1coherent,target2,target2id,target2coherent,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,escalation,latitude,longitude,geo_comments,location_precision
501,1997,5010098,98,Kenya,1,5/3/97,5/3/97,3,5,1997,3,5,1997,1,Pro-democracy group,501.15,0,,,,,,,Government,501.01,0,,,,1,0,6,1,2,Nairobi,Nairobi,1,1,1,10,,,Police break up a pro-democracy rally,0,,,0,-1,37,,
501,1997,5010099,99,Kenya,9,5/5/97,5/7/97,5,5,1997,7,5,1997,3,Pokot tribe,501.12,0,,,,,,,Marakwet tribe,501.12,0,,,,0,0,-99,18,2,Kerio river valley,Kerio river valley,1,6,6,12,5,,"Cattle raiding between rival tribes, police kill three",0,,,0,0,36,"positioned near Kimwarer, in the southern part of the Valley",no
501,1997,5010101,101,Kenya,1,5/31/97,6/1/97,31,5,1997,1,6,1997,2,Opposition parties,501.04,0,,,,,,,Government,501.01,0,police,501.03,0,1,0,4,1,1,Nairobi,Nairobi,1,1,1,10,,,"Opposition rally broken up by police Saturday, rioting follows",1,,,4,-1,37,,
501,1997,5010102,102,Kenya,4,6/19/97,6/19/97,19,6,1997,19,6,1997,1,Students,501.09,0,,,,,,,Government,501.01,0,,,,1,0,-99,0,1,Nairobi,Nairobi,1,1,1,10,,,"Students riot after parliamentary meeting, demanding greater democracy",0,,,0,-1,37,,
501,1997,5010103,103,Kenya,1,7/7/97,7/9/97,7,7,1997,9,7,1997,3,National Convention Assemby,501.01.108,1,,,,,,,Government,501.01,0,,,,1,0,6,16,2,Nationwide,Nationwide,1,7,7,10,1,,Opposition groups hold rallies across country to press for democratic reforms,1,,,4,0,38,,
501,1997,5010105,105,Kenya,2,7/14/97,7/15/97,14,7,1997,15,7,1997,2,Students,501.09,0,,,,,,,Government,501.01,0,police,501.03,0,1,0,3,0,1,Nairobi,Nairobi,1,1,1,10,,,"Students hold rally after last weeks riots, mourning dead",1,,,4,-1,37,,
501,1997,5010106,106,Kenya,2,7/19/97,7/19/97,19,7,1997,19,7,1997,1,Mourners,501.15,0,,,,,,,Government,501.01,0,,,,1,0,3,0,0,Nairobi,Nairobi,1,1,1,10,,,"Funerals for dead in earlier rallies, political speeches made",0,,,0,-1,37,,
501,1997,5010107,107,Kenya,3,7/24/97,7/24/97,24,7,1997,24,7,1997,1,KANU supporters,501.04.304,0,,,,,,,Opposition parties,501.04,0,,,,0,0,3,0,0,Nairobi,Nairobi,1,1,1,13,,,Rival parties clash outside of parliament,0,,,0,-1,37,,
501,1997,5010108,108,Kenya,1,7/26/97,7/26/97,26,7,1997,26,7,1997,1,Reformist groups,501.15,0,,,,,,,Government,501.01,0,,,,1,0,4,0,0,Mombassa,Mombassa,1,2,2,10,,,Reformist groups chant anti-Moi slogans,1,,,0,-4,40,,
501,1997,5010109,109,Kenya,6,8/2/97,8/7/97,2,8,1997,7,8,1997,6,Air traffic controllers,501.07,0,,,,,,,Kenya Airways,501.08.600,1,,,,0,0,3,0,0,Nationwide,Nationwide,1,7,7,2,,,Air traffic controllers strike for more pay,1,,,0,0,38,,
501,1997,5010110,110,Kenya,1,8/7/97,8/7/97,7,8,1997,7,8,1997,1,KANU supporters,501.04.304,0,,,,,,,opposition,501.04,0,,,,0,0,3,0,0,Nairobi,Nairobi,1,1,1,11,,,KANU supporters demonstrate in favor of government,0,,,0,-1,37,,
501,1997,5010111,111,Kenya,5,8/8/97,8/8/97,8,8,1997,8,8,1997,1,National Convention Assemby,501.01.108,1,,,,,,,Government,501.01,0,,,,1,0,-99,5,1,Nationwide,Nationwide,1,7,7,10,,,Reformists hold a general strike.  Mobs engage in rioting.,1,,,4,0,38,,
501,1997,5010112,112,Kenya,8,8/14/97,9/20/97,14,8,1997,20,9,1997,38,KANU Youth wing,501.04.304-2,1,Armed youth,501.18,0,,,,Police,501.03,0,Ethnic rivals,501.12,0,1,0,3,67,2,Mombassa,Mombassa,1,2,2,5,13,,"Armed men attack and loot several police stations, then attack migrants to the area.  Police round up suspects, who turn out to be ruling party members.",1,,,9,-4,40,,
501,1997,5010113,113,Kenya,8,8/17/97,8/17/97,17,8,1997,17,8,1997,1,Unknown,501.17,0,,,,,,,Police officer,501.03,0,,,,1,0,-99,4,0,Muranga,Muranga,1,3,3,13,,,Bombing targets a police officer,0,,,0,1,37,,
501,1997,5010114,114,Kenya,9,8/19/97,8/19/97,19,8,1997,19,8,1997,1,Arsonists,501.18,0,,,,,,,Market vendors,501.07,0,,,,0,0,-99,0,0,Malindi,Malindi,1,2,2,14,,,Arsonists destroy a market in a tourist town.  Possibly linked to attacks in Mombassa,1,,,0,-3,40,,
501,1997,5010115,115,Kenya,4,8/20/97,8/20/97,20,8,1997,20,8,1997,1,Students,501.09,0,,,,,,,University officials,501.09,0,,,,0,0,4,0,0,Maseno,Maseno,1,3,3,7,,,Students riot over lack of supplies,0,,,0,0,35,,
501,1997,5010117,117,Kenya,9,9/22/97,9/22/97,22,9,1997,22,9,1997,1,Pokot tribe,501.12,0,Tepes tribe,501.12,0,,,,Villagers,501.15,0,,,,0,0,-99,31,2,Northwest Kenya,Northwest Kenya,1,6,6,12,,,"Ugandan tribes conduct a cattle raid, clash with police.",1,,,0,3,36,,no
501,1997,5010118,118,Kenya,4,9/28/97,9/28/97,28,9,1997,28,9,1997,1,Angry mob,501.18,0,,,,,,,District commissioner,501.02,0,,,,0,1,3,0,1,Garissa,Garissa,1,3,3,13,,,Angry mob riots after bandit attacks that kill 12,0,,,0,0,40,,
501,1997,5010119,119,Kenya,6,10/1/97,10/12/97,1,10,1997,12,10,1997,12,Kenya National Union of Teachers,501.09.554,1,,,,,,,Government,501.01,0,,,,1,0,6,0,0,Nationwide,Nationwide,1,7,7,2,,,Teachers strike over pay,1,,,0,0,38,,
501,1997,5010120,120,Kenya,1,10/10/97,10/10/97,10,10,1997,10,10,1997,1,Opposition groups,501.04,0,,,,,,,government,501.01,0,,,,1,0,4,0,1,Nairobi,Nairobi,1,1,1,10,,,Police break up an opposition rally,1,,,0,-1,37,,
501,1997,5010121,121,Kenya,9,11/1/97,11/13/97,1,11,1997,13,11,1997,13,Luo,501.12,0,,,,,,,Kisii,501.12,0,,,,0,0,3,15,2,Nyanza province,Nyanza province,1,6,6,12,1,,Tribal fighting over land; opposition groups claim that violence is related to upcoming elections.  Police fire into a mob.,0,,,0,0,34,,no
501,1997,5010122,122,Kenya,9,11/21/97,11/21/97,21,11,1997,21,11,1997,1,Masai,501.12,0,,,,,,,Kisii,501.12,0,,,,0,0,3,10,0,Kilgoris,Kilgoris,1,3,3,12,1,,Tribal fighting over land and cattle.  Claimed to be related to upcoming elections,0,,,0,-1,35,,
501,1997,5010123,123,Kenya,3,11/28/97,11/28/97,28,11,1997,28,11,1997,1,KANU members,501.04.304,0,,,,,,,Rival KANU members,501.04.304-5,1,,,,0,0,-99,1,1,"Nairobi, Kagamega, Kapenguria",Nairobi,1,7,8,1,,,KANU party nominations turn violent,0,,,0,1,35,,
501,1997,5010124,124,Kenya,6,11/28/97,1/12/98,28,11,1997,12,1,1998,46,Nurses,501.07,0,,,,,,,Health ministry,501.01.103,1,,,,1,0,5,0,0,Nationwide,Nationwide,1,7,7,2,,,Nurses strike over pay,1,,,0,0,38,,
501,1997,5010126,126,Kenya,3,12/20/97,12/30/97,20,12,1997,30,12,1997,11,Kenya African National Union,501.04.304,1,,,,,,,Opposition parties,501.04,0,,,,0,0,-99,15,0,Nationwide,Nationwide,1,7,7,1,,,Violence erupts in several towns before and during elections,1,,,0,0,38,,
501,1997,5010127,127,Kenya,9,12/28/97,12/28/97,28,12,1997,28,12,1997,1,Masai,501.12,0,,,,,,,Kisii,501.12,0,,,,0,0,-99,3,0,Gucha,Gucha,1,3,3,12,1,,Three boys killed by rival tribes as they cross a district border,0,,,0,-1,34,,no
501,1998,5010128,128,Kenya,4,1/1/98,1/1/98,1,1,1998,1,1,1998,1,Political parties,501.04,0,,,,,,,Rival parties,501.04,0,,,,0,0,-99,0,1,Nairobi,Nairobi,1,1,1,10,,,Rival parties fight at a ballot station,1,,,0,-1,37,,
501,1998,5010129,129,Kenya,9,1/4/98,1/4/98,4,1,1998,4,1,1998,1,Masai,501.12,0,,,,,,,Kisii,501.12,0,,,,0,0,-99,1,1,Nyanza province,Nyanza province,1,6,6,12,,,Tribal violence between Masai and Kisii,0,,,0,0,34,,no
501,1998,5010130,130,Kenya,6,1/9/98,1/9/98,9,1,1998,9,1,1998,1,Kenya National Union of Teachers,501.09.554,1,,,,,,,Government,501.01,0,,,,1,0,6,0,0,Nationwide,Nationwide,1,7,7,2,,,Teachers strike over unpaid wages,0,,,0,0,38,,
501,1998,5010131,131,Kenya,9,1/13/98,1/20/98,13,1,1998,20,1,1998,8,Masai,501.12,0,,,,,,,Luo,501.12,0,,,,0,0,-99,5,0,Migori district,Migori district,1,6,6,12,1,,Tribal violence between Luo and Masaii over cattle.  Political divisions also mentioned.,0,,,0,-1,35,,no
501,1998,5010132,132,Kenya,9,1/15/98,2/6/98,15,1,1998,6,2,1998,23,Pro-government tribes (esp Kalenjin),501.1213,0,,,,,,,Anti-government tribes (esp. Kikuyu),501.1213,0,,,,0,0,-99,120,0,Nakuru district,Nakuru district,1,6,6,12,1,5,"Tribes affiliated with KANU attack Kikuyu, others.  Also related to cattle raiding.",1,,,0,0,36,,no
501,1998,5010133,133,Kenya,9,1/23/98,1/23/98,23,1,1998,23,1,1998,1,Cattle rustlers,501.11,0,,,,,,,Kikuyu villagers,501.12,0,,,,0,0,-99,28,0,Central Kenya,Central Kenya,1,6,6,12,,,Cattle raid in central Kenya.,0,,,0,-1,37,,no
501,1998,5010134,134,Kenya,3,1/24/98,1/24/98,24,1,1998,24,1,1998,1,Supporters of Kenneth Matiba,501.04.311,0,,,,,,,Government,501.01,0,,,,1,0,3,0,0,Nairobi,Nairobi,1,1,1,10,,,Riots erupt after an opposition leader holds a prayer meeting,0,,,0,-1,37,,
501,1998,5010135,135,Kenya,1,2/3/98,2/3/98,3,2,1998,3,2,1998,1,Kenya Human Rights Association,501.13.804,1,,,,,,,Government,501.01,0,,,,1,0,3,0,1,Nairobi,Nairobi,1,1,1,10,,,Group protests government violence,1,,,0,-1,37,,
501,1998,5010136,136,Kenya,3,2/5/98,2/6/98,5,2,1998,6,2,1998,2,Students,501.09,0,,,,,,,Government,501.01,0,,,,1,0,4,0,1,Nairobi,Nairobi,1,1,1,10,,,Students protests ethnic killings in Kenya,1,,,0,-1,37,,
501,1998,5010137,137,Kenya,6,2/6/98,2/12/98,6,2,1998,12,2,1998,7,Kenya Union of Small Scale Tea Owners,501.07.556,1,,,,,,,Kenya Tea Development Authority,501.08.603,1,,,,1,0,-99,0,0,Nationwide,Nationwide,1,7,7,2,,,Kenyan tea producers strike over low pay for goods,0,,,0,0,38,,
501,1998,5010138,138,Kenya,9,2/10/98,2/10/98,10,2,1998,10,2,1998,1,Kipsigis,501.12,0,,,,,,,Kikuyus,501.12,0,,,,0,0,-99,0,0,Mengenyo,Mengenyo,1,3,3,5,,,Ethnic clashes are reported between Kipsigis and Kikuyus.  No deaths are reported.,0,,,0,-1,36,location estimated,no
501,1998,5010139,139,Kenya,9,2/21/98,2/21/98,21,2,1998,21,2,1998,1,Kisii,501.12,0,,,,,,,Luo,501.12,0,,,,0,0,-99,1,2,Migori district,Migori district,1,6,6,14,,,"Tribal fighting erupts, reason unknown.",0,,,0,-1,35,,no
501,1998,5010140,140,Kenya,6,2/27/98,3/4/98,27,2,1998,4,3,1998,6,All-Banks Shopstewards Union,501.07.550,1,,,,,,,Finance Ministry,501.01.102,1,,,,1,0,4,0,0,Nationwide,Nationwide,1,7,7,2,,,Bank workers strike over tax policy,0,,,0,0,38,,
501,1998,5010141,141,Kenya,4,3/5/98,3/5/98,5,3,1998,5,3,1998,1,Students,501.09,0,,,,,,,Government,501.01,0,,,,1,0,3,0,1,Nairobi,Nairobi,1,1,1,10,,,Students protest arrest of classmates,0,,,0,-1,37,,
501,1998,5010142,142,Kenya,2,3/14/98,3/14/98,14,3,1998,14,3,1998,1,"Labor, student, opposition groups",501.07,0,,,,,,,Government,501.01,0,,,,1,0,4,0,0,Nairobi,Nairobi,1,1,1,2,,,Protests against recent tax increases,0,,,0,-1,37,,
501,1998,5010143,143,Kenya,2,3/23/98,3/23/98,23,3,1998,23,3,1998,1,Students at University of Nairobi,501.09,0,,,,,,,University administration,501.09,0,,,,0,0,4,0,1,Nairobi,Nairobi,1,1,1,7,,,Students protest against lowering admissions standards to medical school. Riots erupt,1,,,4,-1,37,,
501,1998,5010144,144,Kenya,4,3/27/98,3/27/98,27,3,1998,27,3,1998,1,Students at Moi University,501.09,0,,,,,,,Police,501.03,0,,,,1,0,4,0,0,Eldoret,Eldoret,1,2,2,10,,,Students protests police harassment,0,,,0,1,35,,
501,1998,5010145,145,Kenya,9,4/7/98,4/16/98,7,4,1998,16,4,1998,10,Pokot tribe,501.12,0,,,,,,,Marakwet tribe,501.12,0,,,,0,0,-99,14,0,West Pokot,West Pokot,1,6,6,12,,,Cattle raiding between rival tribes.,1,,,0,1,35,,no
501,1998,5010146,146,Kenya,6,4/7/98,4/14/98,7,4,1998,14,4,1998,8,Sugar factory employees,501.07,0,,,,,,,State-run sugar factory,501.08,0,,,,1,0,4,0,1,Kisumu,Kisumu,1,2,2,2,,,Sugar workers strike over pay.  Demonstration turns into a riot.,0,,,4,0,35,,
501,1998,5010147,147,Kenya,2,4/10/98,4/10/98,10,4,1998,10,4,1998,1,Muslims,501.12,0,,,,,,,District commissioner,501.02,0,Vasco Da Gama,501.17,0,0,1,3,0,0,Malindi,Malindi,1,2,2,13,,,Protests over celebration of Vasco Da Gama's arrival,1,,,0,-3,40,,
501,1998,5010148,148,Kenya,4,4/23/98,4/23/98,23,4,1998,23,4,1998,1,Minibus drivers,501.07,0,street vendors,501.07,0,,,,Police,501.03,0,,,,1,0,-99,0,1,Nairobi,Nairobi,1,1,1,10,,,Bus touts and street vendors riot over allegations of police abuse,1,,,0,-1,37,,
501,1998,5010150,150,Kenya,1,5/23/98,5/23/98,23,5,1998,23,5,1998,1,KANU supporters,501.04.304,0,,,,,,,Mob,501.11,0,,,,0,0,5,1,0,Trans Nzoia district,Trans Nzoia district,1,6,6,10,,,"Ruling party holds rally, opposition members throw a grenade into crowd.  Grenade thrower's genitals are cut off as he is killed",0,,,4,1,35,,no
501,1998,5010151,151,Kenya,9,7/2/98,7/5/98,2,7,1998,5,7,1998,4,Pakot tribe,501.12,0,,,,,,,Karamojong tribe,501.12,0,,,,0,0,-99,84,0,Northwest Kenya,Northwest Kenya,1,6,6,12,5,,Kenya's Pokot and Uganda's Karamojong tribes clash over cattle raiding.,1,,,0,3,36,,no
501,1998,5010152,152,Kenya,9,7/3/98,7/3/98,3,7,1998,3,7,1998,1,Karamojong,501.12,0,,,,,,,Pokot,501.12,0,,,,0,0,3,30,0,Near Ugandan border,Near Ugandan border,1,6,6,12,,,Ugandan tribesmen cross border to steal cattle,0,,,0,2,36,,no
501,1998,5010153,153,Kenya,9,7/7/98,7/7/98,7,7,1998,7,7,1998,1,Bandits,501.11,0,,,,,,,Belgian tourists,501.14,0,,,,0,0,-99,0,0,Buffalo Springs game park,Buffalo Springs game park,1,6,6,12,,,Bandits attack Belgian tourists.,1,,,0,1,38,,no
501,1998,5010154,154,Kenya,6,7/15/98,7/17/98,15,7,1998,17,7,1998,3,Kenya National Union of Teachers,501.09.554,1,,,,,,,Government,501.01,0,,,,1,0,6,0,0,Nationwide,Nationwide,1,7,7,2,,,Kenyan teachers strike over pay,0,,,0,0,38,,
501,1998,5010155,155,Kenya,9,8/7/98,8/7/98,7,8,1998,7,8,1998,1,Al-Qaeda,501.051214.400,1,,,,,,,United States Embassy,-2,1,,,,0,0,-99,213,0,Nairobi,Nairobi,1,1,1,8,,,U.S. Embassy bombed in Nairobi,1,,,0,-1,37,,
501,1998,5010156,156,Kenya,6,9/19/98,9/23/98,19,9,1998,23,9,1998,5,Tea Producers,501.07,0,,,,,,,Kenya Plantation and Agrigultural Workers Union,501.07.555,1,Farmers,501.07,0,0,0,5,20,1,Urigiri,Urigiri,1,3,3,2,,,Tea plantation workers strike over pay.  Dispute with neighboring farms turns violent.,0,,,4,0,38,cannot find,no
501,1998,5010157,157,Kenya,1,10/2/98,10/2/98,2,10,1998,2,10,1998,1,Supreme Council of Kenyan Muslims,501.1213.809,1,,,,,,,Government,501.01,0,,,,1,0,4,0,0,"Mombassa, Nakuru, Kisumu, Garissa",Mombassa,1,7,8,6,10,,Muslims protest banning of five Islamic NGOs after embassy bombing,1,,,0,0,35,,
501,1998,5010158,158,Kenya,6,10/5/98,10/20/98,5,10,1998,20,10,1998,16,Kenya National Union of Teachers,501.09.554,1,,,,,,,Government,501.01,0,,,,1,0,6,0,1,Nationwide,Nationwide,1,7,7,2,,,Kenyan teachers strike over pay,1,,,1,0,38,,
501,1998,5010159,159,Kenya,9,10/27/98,10/27/98,27,10,1998,27,10,1998,1,Cattle rustlers,501.11,0,,,,,,,Manyattas,501.12,0,,,,0,0,-99,36,0,Bagalla,Bagalla,1,3,3,12,,,Ethiopian cattle rustles attack a pastoralist village in a cattle raid.,0,,,0,3,40,,no
501,1998,5010160,160,Kenya,9,10/30/98,10/30/98,30,10,1998,30,10,1998,1,Ethiopian Borans (tribe),501.12,0,Oromo Liberation Front,501.051214.404,1,,,,Villagers,501.15,0,,,,0,0,3,142,0,Bagala village (in Wajir District),Bagala village,1,3,3,12,,,Cattle raid by Ethiopians near border.  Tribesmen backed by Ethiopian rebels.,1,,,0,2,40,Assigned to Wajir District,no
501,1998,5010161,161,Kenya,6,12/9/98,12/9/98,9,12,1998,9,12,1998,1,Busdrivers,501.07,0,,,,,,,Local Government,501.02,0,,,,0,1,-99,0,0,Nairobi,Nairobi,1,1,1,13,,,Busdrivers strike to protest new traffic regulations,0,,,0,-1,37,,
501,1998,5010162,162,Kenya,1,12/23/98,12/23/98,23,12,1998,23,12,1998,1,Greenbelt movement,501.13.801,1,,,,,,,Government,501.01,0,,,,1,0,-99,0,1,Karura forest,Karura forest,1,3,3,4,,,Environmental protesters against development near Nairobi,0,,,0,-1,37,,
501,1999,5010163,163,Kenya,4,1/12/99,1/15/99,12,1,1999,15,1,1999,4,Farmers,501.07,0,,,,,,,Kenya National Irrigation Board,501.01.105,1,,,,1,0,4,5,2,"Mwea, Kirinyaga district",Mwea,1,3,3,2,3,,Farmers riot over low prices paid for rice by irrigation board,1,,,0,-1,38,,
501,1999,5010164,164,Kenya,1,1/20/99,1/20/99,20,1,1999,20,1,1999,1,Opposition MPs,501.04,0,,,,,,,KANU,501.04.304,1,,,,0,0,2,0,0,Nairobi,Nairobi,1,1,1,1,,,Opposition MPs protest outcome of elections,0,,,0,-1,37,,
501,1999,5010165,165,Kenya,4,1/26/99,1/26/99,26,1,1999,26,1,1999,1,Refugees,501.15,0,,,,,,,Refugees,501.15,0,,,,0,0,-99,6,0,Dadaab refugee camp,Dadaab refugee camp,1,3,3,14,,,Riot in Somali refugee camp. Cause unknown,1,,,0,0,40,,
501,1999,5010166,166,Kenya,9,1/29/99,1/29/99,29,1,1999,29,1,1999,1,Dinka refugees,501.12,0,,,,,,,Didinga refugees,501.12,0,,,,0,0,-99,5,0,Kakuma refugee camp,Kakuma refugee camp,1,3,3,8,,,Violence in Sudanese refugee camp,1,,,0,4,35,near Kakuma,no
501,1999,5010167,167,Kenya,1,1/30/99,2/2/99,30,1,1999,2,2,1999,4,Students,501.09,0,Greenbelt movement,501.13.801,1,,,,Land developers,501.08,0,Government,501.01,0,1,0,4,0,1,Nairobi,Nairobi,1,1,1,4,,,Students protest plans to develop Karura forest,1,,,4,-1,37,,
501,1999,5010168,168,Kenya,9,2/19/99,2/19/99,19,2,1999,19,2,1999,1,Bandits,501.11,0,,,,,,,Civilians,501.15,0,,,,0,0,-99,12,0,Garissa,Garissa,1,3,3,12,,,Bandits and thieves attack a bus.,1,,,0,0,40,,
501,1999,5010169,169,Kenya,9,3/1/99,3/5/99,1,3,1999,5,3,1999,5,Masai,501.12,0,,,,,,,Kipsigis,501.12,0,,,,0,0,-99,0,0,Masai Mara Game Reserve,Masai Mara Game Reserve,1,3,3,12,,,"Masai warriors attack rival ethnic group, claiming that they are settling on ancestral land",0,,,0,-1,35,,
501,1999,5010170,170,Kenya,8,4/18/99,4/18/99,18,4,1999,18,4,1999,1,Bandits,501.11,0,,,,,,,Government officials,501.01,0,Civilians,501.15,0,1,0,2,1,0,Bangali,Bangali,1,3,3,12,,,"Bandits stage two attacks, killing a civilian woman and robbing government officials.",1,,,9,-1,38,location estimated,no
501,1999,5010172,172,Kenya,3,4/24/99,4/24/99,24,4,1999,24,4,1999,1,Odinga supporters,501.04.310,0,,,,,,,Orengo supporters,501.04,0,,,,0,0,3,0,1,Ugunja,Ugunja,1,3,3,1,,,Supporters of rival politicians clash,1,,,0,0,34,,
501,1999,5010173,173,Kenya,4,6/1/99,8/30/99,1,6,1999,30,8,1999,91,Coffee growers,501.07,0,,,,,,,rival coffee growers,501.07,0,,,,0,0,-99,2,0,Central Kenya,Central Kenya,1,6,6,2,,,"Farmers fight over disaggreements about who should mill their coffee, the Kenya Planters Cooperative Union or the Thika Mills",0,,,0,-1,37,,no
501,1999,5010174,174,Kenya,1,6/10/99,6/10/99,10,6,1999,10,6,1999,1,Churces,501.12,0,,,,,,,Government,501.01,0,,,,1,0,4,0,1,Nairobi,Nairobi,1,1,1,10,,,Church leaders organize a rally to press for a constitutional review,0,,,0,-1,37,,
501,1999,5010175,175,Kenya,4,6/15/99,6/15/99,15,6,1999,15,6,1999,1,Kenya Polytechnic Students,501.09,0,,,,,,,National Examinations Council,501.01.101-1,1,,,,1,0,3,0,1,"Nairobi, Mombasa",Nairobi,1,4,4,7,,,Students protest examinations system,0,,,0,-1,37,,
501,1999,5010176,176,Kenya,9,6/17/99,6/17/99,17,6,1999,17,6,1999,1,Bandits,501.11,0,,,,,,,American tourists,501.14,0,,,,0,0,-99,0,0,Masai Mara game reserve,Masai Mara game reserve,1,6,6,12,,,Bandits rob and temporarily kidnap American tourists.,0,,,0,-1,35,,no
501,1999,5010177,177,Kenya,6,7/7/99,7/12/99,7,7,1999,12,7,1999,6,Minibus drivers,501.07,0,,,,,,,Government,501.01,0,,,,1,0,-99,2,2,Nairobi,Nairobi,1,1,1,13,,,Minibus drivers strike as control of industry shifts to Transport Licensing Board.  Several die in police custody,1,,,0,-1,37,,
501,1999,5010178,178,Kenya,1,7/7/99,7/7/99,7,7,1999,7,7,1999,1,Opposition parties,501.04,0,,,,,,,Government,501.01,0,,,,1,0,5,0,1,Nairobi,Nairobi,1,1,1,10,,,Opposition parties demand constitutional reforms,1,,,0,-1,37,,
501,1999,5010180,180,Kenya,8,8/21/99,8/24/99,21,8,1999,24,8,1999,4,Bandits,501.11,0,,,,,,,Police,501.03,0,,,,1,0,-99,12,2,"Marti area, Samburu district",Marti area,1,6,6,13,,,Police engage in shootout with cattle rustlers,0,,,0,1,37,,no
501,1999,5010181,181,Kenya,9,10/16/99,10/16/99,16,10,1999,16,10,1999,1,Unidentified men,501.15,0,,,,,,,Ethnic rivals,501.12,0,,,,0,0,-99,3,0,Mombassa,Mombassa,1,2,2,5,,,Raiders kill members of inland ethnic groups,0,,,0,-4,40,,
501,1999,5010182,182,Kenya,9,11/21/99,11/21/99,21,11,1999,21,11,1999,1,Bandits,501.11,0,,,,,,,Civilians,501.15,0,,,,0,0,-99,6,0,Garissa,Garissa,1,3,3,12,,,Bandits attack and rob a car.,0,,,0,0,40,,
501,1999,5010183,183,Kenya,9,12/5/99,12/5/99,5,12,1999,5,12,1999,1,Merile tribesmen,501.12,0,,,,,,,Civilians,501.15,0,,,,0,0,3,9,0,Todenyang,Todenyang,1,3,3,12,,,"Ethiopian raiders kill 9 and steal 200 heads of cattle, 1500 blankets.",0,,,0,4,36,,
501,2000,5010184,184,Kenya,4,1/13/00,1/14/00,13,1,2000,14,1,2000,2,Students,501.09,0,,,,,,,Opposition MPs,501.04,0,Police,501.03,0,0,0,3,0,1,Nairobi,Nairobi,1,1,1,10,,,Students clash over proposed changes to constitution,0,,,0,-1,37,,
501,2000,5010185,185,Kenya,9,2/9/00,2/9/00,9,2,2000,9,2,2000,1,Pokot tribe,501.12,0,,,,,,,Civilians,501.15,0,,,,0,0,4,2,0,Napeitom,Napeitom,1,3,3,12,5,,"1000 Pokot tribesmen raid a village, killing 2 and making off with 2000 cattle, goats, and sheep.  The raid occurs after Pokot vow to avenge the killing of Pokots in Uganda.",0,,,0,-1,37,154 miles southeast of Lodwar,no
501,2000,5010186,186,Kenya,9,2/21/00,2/21/00,21,2,2000,21,2,2000,1,Pokot tribe,501.12,0,,,,,,,Civilians,501.15,0,,,,0,0,3,29,0,Kainuku,Kainuku,1,3,3,12,5,,"600 Pokot tribesmen raid a village, killing 29 and stealing 7000 cows, 2000 goats, and 900 donkeys.  The raid occurs after Pokot vow to avenge the killing of Pokots in Uganda.",1,,,0,1,36,,no
501,2000,5010187,187,Kenya,8,2/25/00,2/25/00,25,2,2000,25,2,2000,1,Merile tribesmen,501.12,0,,,,,,,Civilians,501.15,0,Police,501.03,0,1,0,-99,80,0,Lapur area,Lapur area,1,6,6,12,,,Ethiopian raiders clash with civilians and police.,0,,,8,4,38,near the Ethiopian border,no
501,2000,5010188,188,Kenya,4,4/1/00,4/1/00,1,4,2000,1,4,2000,1,Angry mob,501.18,0,,,,,,,Police station,501.03,0,,,,0,1,3,1,1,Kendu Bay,Kendu Bay,1,3,3,13,,,Lynch mob storms police station wanting to kill a theif in the local prison,0,,,0,0,35,,
501,2000,5010189,189,Kenya,9,4/6/00,4/10/00,6,4,2000,10,4,2000,5,Garreh tribe,501.12,0,,,,,,,Borana tribe,501.12,0,,,,0,0,-99,0,1,Moyale,Moyale,1,3,3,14,,,Rival ethnic groups clash,0,,,0,4,39,,
501,2000,5010190,190,Kenya,9,4/19/00,4/19/00,19,4,2000,19,4,2000,1,Pokot tribe,501.12,0,,,,,,,Turkana,501.12,0,Police,501.03,0,0,0,-99,26,2,"Soito Kikuyu village, Samburu district",Soito Kikuyu village,1,3,3,12,,,Cattle raid against a Turkana homestead; police intervene causing a shootout,0,,,0,2,37,,no
501,2000,5010191,191,Kenya,4,4/22/00,4/22/00,22,4,2000,22,4,2000,1,Soccer fans,501.15,0,,,,,,,Soccer fans,501.15,0,,,,0,0,4,0,1,Nairobi,Nairobi,1,1,1,13,,,Riot breaks out at World Cup qualifying match,1,,,0,-1,37,,
501,2000,5010192,192,Kenya,9,5/2/00,5/2/00,2,5,2000,2,5,2000,1,Borana,501.12,0,Samburu,501.12,0,,,,Somalis,501.12,0,,,,0,0,3,50,2,Isiolo,Isiolo,1,3,3,12,,,Cattle raid against Somali communities,0,,,0,0,38,,
501,2000,5010193,193,Kenya,9,7/19/00,7/19/00,19,7,2000,19,7,2000,1,Bandits,501.11,0,,,,,,,Cattle herders,501.07,0,,,,0,0,-99,17,0,Pamba,Pamba,1,3,3,12,,,Groups of bandits and cattle herders clash.,0,,,0,2,40,somewhere in Wajir district,no
